latitud_N,longitud_O,fecha,horario,transecto,zona,nucleo,ID_nucleo,individuo,talla_cm
21.39013,88.90892,12/05/2025,vespertino,2,sub,2,2_sub,42,4.5
21.39013,88.90892,12/05/2025,vespertino,2,sub,3,3_sub,0,0
21.39013,88.90892,12/05/2025,vespertino,2,sub,4,4_sub,0,0
21.39023,88.90833,14/05/2025,matutino,1,supra,4,4_supra,0,0
21.39023,88.90833,14/05/2025,matutino,1,supra,3,3_supra,0,0
21.39023,88.90833,14/05/2025,matutino,1,supra,2,2_supra,0,0
21.39023,88.90833,14/05/2025,matutino,1,supra,1,1_supra,1,4.3
21.39023,88.90833,14/05/2025,matutino,1,supra,1,1_supra,2,2.5
21.39023,88.90833,14/05/2025,matutino,1,supra,1,1_supra,3,4.7
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,1,7.1
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,2,8.7
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,3,8.2
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,4,6.6
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,5,16
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,6,9.4
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,7,13.2
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,8,12.6
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,9,10.2
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,10,13.5
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,11,10
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,12,11.2
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,13,14.7
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,14,15.7
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,15,12.9
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,16,5.1
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,17,11.5
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,18,10.4
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,19,11.4
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,20,8.4
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,21,2.5
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,22,10.4
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,23,8
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,24,13.8
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,25,11.5
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,26,11.9
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,27,9.3
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,28,9.1
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,29,12
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,30,11
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,31,13.1
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,32,13.3
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,33,8.3
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,34,7.7
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,35,9.6
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,36,5.7
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,37,6.5
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,38,8.4
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,39,8.7
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,40,3.5
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,41,6.6
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,42,7.2
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,43,1.4
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,44,6.7
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,45,7.4
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,46,7.5
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,47,2.8
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,48,6.2
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,49,3.5
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,50,6.3
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,51,7.5
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,52,5.8
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,53,9.1
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,54,7.4
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,55,4
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,56,2.7
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,57,2.8
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,58,4.2
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,59,1.9
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,60,3.8
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,61,1.7
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,62,5.1
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,63,5.6
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,64,4.1
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,65,3.3
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,66,5.5
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,67,2.5
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,68,0.9
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,69,2.4
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,70,1.2
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,71,6.2
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,72,3.9
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,73,3.8
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,74,3.4
21.39023,88.90833,14/05/2025,matutino,1,inter,1,inter,75,3.2
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,1,7
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,2,1.7
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,3,6.7
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,4,4.4
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,5,10.2
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,6,9.9
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,7,1
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,8,2.2
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,9,8.8
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,10,8.2
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,11,3.6
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,12,4.4
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,13,3.2
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,14,1.8
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,15,1
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,16,4.4
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,17,4
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,18,0.9
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,19,2.9
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,20,2.7
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,21,3.1
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,22,4.4
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,23,2.6
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,24,1.8
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,25,2.8
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,26,1.9
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,27,2.3
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,28,0.9
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,29,2
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,30,1
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,31,2.2
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,32,1.8
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,33,1.8
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,34,1.8
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,35,1.5
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,36,1
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,37,1.1
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,38,3
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,1,0.4
21.39023,88.90833,14/05/2025,matutino,1,sub,1,1_sub,2,0.5
21.39023,88.90833,14/05/2025,matutino,1,sub,2,2_sub,1,1.6
21.39023,88.90833,14/05/2025,matutino,1,sub,2,2_sub,2,1.1
21.39023,88.90833,14/05/2025,matutino,1,sub,2,2_sub,3,2.2
21.39023,88.90833,14/05/2025,matutino,1,sub,2,2_sub,4,1.2
21.39023,88.90833,14/05/2025,matutino,1,sub,3,3_sub,1,0.3
21.39023,88.90833,14/05/2025,matutino,1,sub,3,3_sub,2,0.5
21.39023,88.90833,14/05/2025,matutino,1,sub,3,3_sub,3,0.4
21.39023,88.90833,14/05/2025,matutino,1,sub,3,3_sub,4,1
21.39023,88.90833,14/05/2025,matutino,1,sub,4,4_sub,1,0.4
21.39023,88.90833,14/05/2025,matutino,1,sub,4,4_sub,2,0.5
21.39023,88.90833,14/05/2025,matutino,1,sub,4,4_sub,3,0.4
21.39023,88.90833,14/05/2025,matutino,1,sub,4,4_sub,4,1
21.39023,88.90833,14/05/2025,matutino,1,sub,4,4_sub,5,1.3
21.39023,88.90781,14/05/2025,matutino,2,supra,4,4_supra,0,0
21.39023,88.90781,14/05/2025,matutino,2,supra,3,3_supra,0,0
21.39023,88.90781,14/05/2025,matutino,2,supra,2,2_supra,0,0
21.39023,88.90781,14/05/2025,matutino,2,supra,1,1_supra,1,2.1
21.39023,88.90781,14/05/2025,matutino,2,inter,1,inter,1,12
21.39023,88.90781,14/05/2025,matutino,2,inter,1,inter,2,11.4
21.39023,88.90781,14/05/2025,matutino,2,inter,1,inter,3,2.4
21.39023,88.90781,14/05/2025,matutino,2,inter,1,inter,4,0.3
21.39023,88.90781,14/05/2025,matutino,2,inter,1,inter,5,1
21.39023,88.90781,14/05/2025,matutino,2,inter,1,inter,6,2.9
21.39023,88.90781,14/05/2025,matutino,2,inter,1,inter,7,2.1
21.39023,88.90781,14/05/2025,matutino,2,inter,1,inter,8,1.5
21.39023,88.90781,14/05/2025,matutino,2,inter,1,inter,9,2.6
21.39023,88.90781,14/05/2025,matutino,2,inter,1,inter,10,6.4
21.39023,88.90781,14/05/2025,matutino,2,inter,1,inter,11,2.8
21.39023,88.90781,14/05/2025,matutino,2,inter,1,inter,12,0.7
21.39023,88.90781,14/05/2025,matutino,2,inter,1,inter,13,4.7
21.39023,88.90781,14/05/2025,matutino,2,inter,1,inter,14,1.2
21.39023,88.90781,14/05/2025,matutino,2,inter,1,inter,15,3.2
21.39023,88.90781,14/05/2025,matutino,2,inter,1,inter,16,2.2
21.39023,88.90781,14/05/2025,matutino,2,inter,1,inter,17,1
21.39023,88.90781,14/05/2025,matutino,2,inter,1,inter,18,7.5
21.39023,88.90781,14/05/2025,matutino,2,inter,1,inter,19,4.3
